epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,69834.7,1.19771,0.89775,1.20209,0.62613,0.46882,0.51358,0.33376,1.16655,0.88325,1.18708,0.005842,0.005842,0.005842
44,71822.5,1.20136,0.89996,1.2008,0.65238,0.44863,0.51624,0.33582,1.162,0.88331,1.18447,0.005743,0.005743,0.005743
45,73804.4,1.20038,0.89941,1.20408,0.60787,0.48599,0.51363,0.33445,1.16205,0.87845,1.18312,0.005644,0.005644,0.005644
46,75765.1,1.19563,0.89335,1.1996,0.61162,0.49478,0.51588,0.33709,1.16202,0.88105,1.18477,0.005545,0.005545,0.005545
47,78833.4,1.18992,0.88537,1.19603,0.63766,0.47982,0.5151,0.33535,1.15889,0.87823,1.18112,0.005446,0.005446,0.005446
48,80802.4,1.18882,0.88247,1.19436,0.62566,0.48695,0.5215,0.34219,1.15833,0.87573,1.17995,0.005347,0.005347,0.005347
49,82754.7,1.19051,0.88209,1.19163,0.61816,0.49035,0.52327,0.34146,1.15444,0.8693,1.17678,0.005248,0.005248,0.005248
50,84723.4,1.18506,0.87662,1.18795,0.64658,0.4801,0.52658,0.34342,1.15389,0.86837,1.17532,0.005149,0.005149,0.005149
51,86759.5,1.18377,0.87109,1.18602,0.64567,0.49001,0.53173,0.34941,1.15611,0.86448,1.17583,0.00505,0.00505,0.00505
52,88717.8,1.18119,0.87052,1.185,0.61529,0.50573,0.52374,0.34339,1.15269,0.86346,1.17276,0.004951,0.004951,0.004951
53,90690.3,1.17704,0.86668,1.18387,0.60634,0.50572,0.52574,0.34188,1.15203,0.86578,1.17228,0.004852,0.004852,0.004852
54,92685.2,1.1733,0.86055,1.17804,0.6198,0.4875,0.52793,0.34057,1.15549,0.86806,1.17344,0.004753,0.004753,0.004753
55,94706.3,1.17449,0.86163,1.17678,0.62875,0.48441,0.53166,0.3471,1.15206,0.85939,1.16965,0.004654,0.004654,0.004654
56,96713.2,1.16904,0.85695,1.17512,0.67516,0.48292,0.53578,0.3502,1.14695,0.85758,1.1664,0.004555,0.004555,0.004555
57,98664.5,1.16485,0.85007,1.17258,0.63528,0.4951,0.5338,0.34854,1.14727,0.85726,1.1669,0.004456,0.004456,0.004456
58,100597,1.1634,0.85206,1.17292,0.6503,0.49918,0.53493,0.35071,1.14791,0.85809,1.16688,0.004357,0.004357,0.004357
59,102528,1.15975,0.84386,1.17007,0.65465,0.50389,0.53528,0.3495,1.14712,0.85375,1.16626,0.004258,0.004258,0.004258
60,104477,1.16295,0.84578,1.16971,0.66036,0.49981,0.53091,0.3484,1.14703,0.85084,1.16529,0.004159,0.004159,0.004159
61,106435,1.15875,0.84386,1.16829,0.64473,0.50808,0.53305,0.34905,1.14647,0.85427,1.16438,0.00406,0.00406,0.00406
62,108533,1.1493,0.83489,1.16217,0.65418,0.50021,0.53484,0.34549,1.1466,0.84927,1.16408,0.003961,0.003961,0.003961
63,110499,1.14829,0.82898,1.16108,0.65526,0.49498,0.53503,0.3463,1.1454,0.84837,1.16358,0.003862,0.003862,0.003862
64,112440,1.14954,0.83181,1.16037,0.63882,0.50534,0.53298,0.34486,1.14607,0.84879,1.16322,0.003763,0.003763,0.003763
65,114371,1.14628,0.82943,1.15803,0.62933,0.50762,0.53674,0.34567,1.14541,0.84814,1.16246,0.003664,0.003664,0.003664
66,116311,1.14983,0.8296,1.15828,0.64783,0.51487,0.53704,0.34867,1.14162,0.84655,1.16021,0.003565,0.003565,0.003565
67,118242,1.14645,0.82517,1.15718,0.64795,0.50858,0.53468,0.34743,1.14239,0.84563,1.16123,0.003466,0.003466,0.003466
68,120209,1.13711,0.81599,1.1489,0.63885,0.49604,0.53676,0.35027,1.13962,0.84195,1.15955,0.003367,0.003367,0.003367
